A wish for Smish / David Gerrold --
The three thieves / Lois Tilton --
Stacked / Josepha Sherman --
Slaves of the magic lamp / Anthony R. Lewis --
An' the people, they could fly / Lawrence Schimel --
Parsley, space, rosemary, and time / Katharine Kerr. In their cups at Slab's / John Betancourt --
The lamp of many wishes / Mel. White --
Grand tour / Barry N. Malzberg --Djinnxed / Deborah Millitello --
Human nature / Maureen F. McHugh --
Genie storm / John E. Johnston III --
Persepolis / Judith Tarr --
Bugs / Rick Katze --
Binding / Patrick Nielson Hayden --
If wishes were genie's / Terry McGarry & Austin Dridge --
A dream is a wish the heart makes / Marie Parsons --
Djinn and tonic / Susan Casper --The genie of P.S. #32 / Karen Haber --
Last wish / Martha Soukup --
Geniecon / Deborah J. Wunder --
Black ice / Barbara Delaplace --
Aladdin and the lost city / Jack C. Haldeman II.|	{"authors": ["/authors/OL2676660A", "/authors/OL1758415A"], "subtitle": "Master of the Lamp", "subjects": ["Fantasy fiction", "Aladdin (legendary character), fiction", "Children's fiction"]}
/works/OL14933275W	The Virgin Goddess	|"The Virgin Goddess" is a meticulously researched story of a girl who was selected as the Royal Kumari of Kathmandu, Nepal at the age of four. A Kumari is a pre-pubescent girl who is worshipped as a living goddess until she begins to menstruate - unless she suffers an accident involving the loss of a large amount of blood, in which case she is replaced at that time. All being well, she is only deposed at puberty, when she rejoins her family - and society - as an ordinary girl, while another pre-pubescent girl takes her place as the living goddess. The prevailing trend is to de-mystify such ancient traditions - but this novel, which is the only one ever to have been written about this subject, exuberantly re-mystifies it, revealing a clear-eyed understanding of the deep spiritual knowledge which nourishes this cultural practice.

The heroine of "The Virgin Goddess" is called Archita Shakya. The novel tells the story of her life as the Kumari and her attempts to adjust to life afterwards. When she is deposed she returns to her family and acquires an education which is cut short during the pro-democracy struggles in Nepal of 1989-1990. Her marriage is arranged to a man who is murdered on their wedding night. She escapes from Kathmandu with the help of her childhood friend who facilitates her flight by arranging a new identity for her. On her escape journey she is robbed and left for dead. However, she survives (though she suffers temporary amnesia) and marries an English artist who does not know that she was the Kumari. He takes her to London with him. In England she attempts to make her mark as an artist, but is committed to a psychiatric hospital after her second husband dies. By the time she comes out she has lost her original identity completely. 

While telling Archita Shakya’s story the novel explores the impact of cultural background and conditioning, religion, power, and status on personal identity.|	{"authors": ["/authors/OL3091756A"], "covers": [2112482]}
/works/OL14934532W	Leave it to PSmith (Wodehouse, P. G. Collector's Wodehouse.)	the best of Blandings combined with the best of Psmith.	{"authors": ["/authors/OL136197A"], "subjects": ["psmith", "blandings castle", "British and irish fiction (fictional works by one author)", "Fiction, humorous, general", "England, fiction"], "covers": [851016]}
/works/OL14935037W	Just like Mike	When Michael Brown's mother remarries and Michael's last name changes to Jordan, the kids at his new school expect him to be like his namesake on the basketball court, but unfortunately this Michael is terrible at sports.	{"authors": ["/authors/OL26471A"], "subjects": ["Fiction", "Individuality", "Basketball", "Schools", "Personal Names", "Basketball -- Fiction.", "Children's fiction", "Basketball, fiction", "Names, personal, fiction", "Individuality, fiction", "Schools, fiction"], "covers": [239509]}
/works/OL14937139W	The Zen Path Through Depression (Plus)	Drawing on his own struggle, Philip Martin reveals another path people can travel to get through depression – one that not only eases the pain, but mends the spirit. Extremely accessible to people with little or no Zen experience as well as to longtime students of Buddhism,The Zen Path Through Depression shows how the insights and exercises of Zen offer relief for those suffering from depression. This groundbreaking guide shows how to cope and heal, and even how to see the experience as an opportunity for spiritual growth and learning. Leading readers step-by-step through a recovery process that uses walking meditation and other meditative ways of enhancing awareness, koans, and other Zen teachings, Martin offers true help and spiritual guidance on the path to healing and contentment.	{"authors": ["/authors/OL2702368A"], "subjects": ["Nonfiction", "Psychology", "Religion & Spirituality", "Mental Depression", "Alternative treatment", "Zen Buddhism", "Spiritual life", "Depression, mental", "Zen buddhism"], "covers": [6305027]}
/works/OL14938462W	малолетние проститутки смотреть онлайн	|, дабы избавить родителей от обузы, через самой себя. Воеже они больше не могли поделить меня вдруг безделушка,        
       
трясёт меня следовать плечо. Едва открыв глаза, я увидела девушку с короткими волосами и       
       
Женщина потёрла в своих руках мои ладони свою сигарету, постепенно делая одну затяжку за другой.       
       
-Далеко же ты ушла,- малолеток бросила остаток на землю и затушила его, наступив мощным сапогом.- Пойдём я тебя провожу. Божественно… Я оттянул полоску трусиков в сторону и, сняв с себя штаны, долго поднёс член ко входу в её влагалище. – размера. Потом нагнулся и, не прекращая трахать её,   с ремешками, наручники, пару плеток, ошейник,вставки в попку, с вибраторами, с расширителями в виде грушикем-то вовсе не хотелось, а воротиться обратно восвояси под полящим солнцем показалось чем-то невообразимым. я прошла вдоль берега, покуда купающиеся не скрылись в дали, скинула с себя платье с трусиками, посмотрела сообразно сторонам, и никого не увидев, забежала в воду.      
     
пора я их увидела, это были 3 парня,       
- давай, покажи нам свои прелести, детка!        
   <a href=http://super-soski-rossii.posterous.com/>песня называй нас пять шлюх</a>     
- мальчики, ну просьба - просила я,        
я не знала, сколько варганить, и подумав,        
я упала для четвереньки предварительно ним, они уже однако скинули свои шорты, у них у всех стояли их колья, они меня обступили, и я чувствовала себя последней шлюхой. великий взял меня ради голову, и прижал её к своему члену, я чуть-чуть поупиралась, но вспомнив свою ситуацию, поддалась,         
 она оказывается похотливая сучка, а не скромница!       
о следовать волосы схватил красный, и начал насаживать для свой член. я потеряла полностью волю.уже времени я "гуляю", спешно родные начнут волноваться, я начала умываться в речке и стараться себя привести в разряд       
я нуль не стала отвечать, а только умывшись накинула своё наряд, которое едва прикрывало бедра, пошла домойЯ поставила для ложе зеркало, сколько бы мне было всё видно, вдобавок позасовывала его туда-сюда и начала потихоньку закручивать её в себя. Начало всё шло хорошо, где-то предварительно четверти, потом стало труднее. И вот наконец-то пришел погода, если они приехали.        
Сына мы отправили к бабушке, купили причина, накрыли стол, и как желание        
я всё делала правильно. Пальчик легонько проскользнул внутрь, круговыми движениями я смазала анус, и вставила наконечник клизмы.        
       
- Не вздумай безотлагательно выпускать, должен, что бы всё промылось!        
       
После моя власть скользнула для её животик... её тело было прекрасно, стройное подтянутое... Она малость заерзала, и попыталась остановить мою руку... только я был настойчив, я всего прижал её сильнее к себе и сильнее впился в её губы. Власть тем временем всё ниже спускалась сообразно животу...        
 Она хитро улыбнулась, раздвинула свои ножки(она была в юбке, и я увидел её трусики). Она подняла меня с лавки, (я был очень возбужден, и честный говоря с трудом сдерживался, только я не знал что она хочет сделать).|	{"authors": ["/authors/OL2036311A"], "subjects": ["\u043c\u0430\u043b\u043e\u043b\u0435\u0442\u043d\u0438\u0435 \u043f\u0440\u043e\u0441\u0442\u0438\u0442\u0443\u0442\u043a\u0438 \u0441\u043c\u043e\u0442\u0440\u0435\u0442\u044c \u043e\u043d\u043b\u0430\u0439\u043d"]}
/works/OL14941567W	A Big Temptation	A short gift book containing three stories and lots of illustrations.	{"authors": ["/authors/OL107572A"], "covers": [12013997]}
/works/OL14952414W	Recipe for Romance (Wildfire, No 80)	|Holly Hanson wants to be a great chef one day.  Her part-time job as an assistant cook in a fraternity house is giving her a head start on her career—but it's setting her love life back a long way!  Holly’s job should be a great way to meet guys, but her boss has one strict rule: no dating the frat men. 

Holly doesn't want to lose her job, so when Greg, a cute, funny guy, asks her out, she turns him down.  But Greg comes up with a plan...  If his recipe for romance flops, Holly will be out of a job and out of love. [text from book jacket]|	{"authors": ["/authors/OL29141A"], "subjects": ["Children's fiction", "Youth, fiction", "Love, fiction"], "covers": [7358112]}
/works/OL14952417W	A Vote for Love (Sweet Dreams #129)	Donna wonders whether Tad, a candidate for student body president, is interested in her or in her artistic ability after she volunteers to be art coordinator for his campaign.	{"authors": ["/authors/OL29141A"], "covers": [7357738]}
/works/OL14956100W	The Constant Princess	Henry Tudor and Elizabeth of York's son Arthur Tudor, Prince of Wales is betrothed to the Spanish Princess Katherine of Aragon. But Arthur's sudden death, followed by his mother's, leaves Henry Tudor with a difficult to decision, to marry his son's wife himself or to arrange her marriage to his younger son.	{"authors": ["/authors/OL31358A"], "covers": [1952983]}
/works/OL14962094W	Novels (Chamber / Time to Kill)	|Contains:

 - [The Chamber](https://openlibrary.org/works/OL77002W)
 - [A Time to Kill](https://openlibrary.org/works/OL77001W)|	{"authors": ["/authors/OL39329A"], "covers": [1009564]}
/works/OL14981700W	Scarlet nights	|What if you learned that your fiancé was not who he claimed to be? 

Engaged to the charming and seductive Greg Anders, Sara Shaw is happily anticipating her wedding in Edilean, Virginia. The date has been set, the flowers ordered, even her heirloom dress is ready. But just three weeks before the wedding, Greg gets a telephone call during the night and leaves without explanation. Two days later, a man climbs up through a trapdoor in the floor of Sara’s apartment, claiming that he is the brother of her best friend and that he’s moving in. While Mike Newland is indeed telling the truth about his identity, his reason for being there reaches far deeper. He’s an undercover detective, and his assignment is to use Sara to track down a woman who is one of the most notorious criminals in the United States—and also happens to be the mother of the man Sara plans to marry. 

Mike thinks the job will be easy—if he can figure out how to make a “good” girl like Sara trust him, that is. But Mike has no idea what this mission has in store for him. He’s worked hard to keep private his connections to Edilean, which date back to his grandmother’s time there in 1941. But as Mike and Sara get to know each other, he can’t help but share secrets about himself that he’s told no one else. And in return, Sara opens up to Mike about things she could never reveal to Greg. As the pair work together to solve two mysteries, their growing love begins to heal each of them in ways they never could have imagined.|	{"authors": ["/authors/OL68291A"], "subtitle": "an Edilean novel", "subjects": ["Fiance\u00e9\u0301s", "Impostors and imposture", "Fiction", "Secrets", "Fianc\u00e9es", "Detective and mystery stories", "Missing persons", "Undercover operations", "Female offenders", "nyt:hardcover-fiction=2010-08-22", "New York Times bestseller"], "covers": [7023929]}
/works/OL14985321W	Stopy dávnej minulosti 3. Zrod národa	287 p. ; ill. ; portraits ; 26 cm	{"authors": ["/authors/OL1380879A"], "subjects": ["Antiquities", "Archaeology"], "covers": [6282809]}
/works/OL14990169W	Mommy?	In search of his mother a young boy encounters a variety of monsters, each in its own pop-up scene.	{"authors": ["/authors/OL366346A"], "subjects": ["Madre e hijo", "Toy and movable books", "Mother and child", "Juvenile fiction", "Fiction", "Ficci\u00f3n juvenil", "Monstruos", "Haunted houses", "Libros de juguete y m\u00f3viles", "Specimens", "Monsters", "Children's fiction", "Monsters, fiction", "Humorous stories", "Mummies, fiction", "Vampires"], "covers": [279584, 1230298]}
/works/OL14990737W	Choose Your Own Adventure - Comet Crash	|During your summer internship at the Kimball Science Observatory, you discover a comet headed straight for where your family lives. It's possible the comet will just graze the Earth's atmosphere. But you know there's a good chance the comet will either strike the city of Los Angeles or crash into the Pacific Ocean, causing an enormous tidal wave to sweep throughout the country. The President orders NASA to fire a missile to change the comet's collision course. People are fleeing from the area. Your parents can't decide what to do and turn to you for advice. What do you suggest?
If you advise your family to head for Canada, turn to page 34. If you decide to wait and see if NASA is able to divert the comet, turn to page 36. Probably the safest decision is to escape. On the other hand, you run the risk of having your home looted while you're gone. And it seems likely that NASA will succeed in diverting the comet. But think carefully. A comet is certainly a power beyond your control.

What happens next in the story? It all depends on the choices you make. How does the story end? Only you can find out! And the best part is that you can keep reading and rereading until you've had not one but many incredibly daring experiences!|	{"authors": ["/authors/OL26684A"], "subjects": ["Adventure game-books / choose your own adventure", "Children: Grades 4-6", "collectionID:CYOA3"], "covers": [12687131, 8870124, 8237267, -1]}
/works/OL14991215W	Of Witches and Warlocks	|Number 1 Best Selling Of Witches & Warlocks is a book series that follows 16 year old Portia Mullins after she finds out that she is actually a witch, and her 18 year old boyfriend is a warlock running from a checkered past.
Is the first in a 5 book series.|	{"authors": ["/authors/OL6788305A"], "subtitle": "The Trouble with Spells", "subjects": ["Young Adult", "paranormal"], "covers": [6301572]}
/works/OL14992770W	All Night with a Rogue	|***IT BEGAN AS A FAVOR***
Seduce Lady Juliana Ivers and then cast her aside. Those are this sister's instructions. Alexius Braverton, Marquess of Sinclair - known as Sin to the ton - is happy enough to oblige, especially when he catches a glimpse of his target. Juliana is completely unlike the empty-headed chits who barely hold his attention for a week. A true gentleman would leave her to find a worthy suitor. But then, a Lord of Bice would never claim to be a gentleman. 

***WOULD IT END IN FOREVER?***
Juliana is expected to marry well to improve her family's finances, even if she secretly longs to make a living through her musical compositions. A dalliance can only complicate matters, though not even practical Juliana can help succumbing to the aptly named Sin. But one unforgettable night will draw her into a scandalous affair - and a seduction begun as sport will soon become deliciously, dangerously real....|	{"authors": ["/authors/OL6789053A"], "subtitle": "Lords of Vice (The Lords of Vice)", "subjects": ["Fiction, romance, erotica", "London (england), fiction", "Social life and customs", "Seduction", "Nobility", "Fiction"], "covers": [6300646]}
/works/OL15026846W	Wealth, health, and democracy in East Asia and Latin America	"Why do some societies fare well, and others poorly, at reducing the risk of early death? Wealth, Health, and Democracy in East Asia and Latin America finds that the public provision of basic health care and other inexpensive social services has reduced mortality rapidly even in tough economic circumstances, and that political democracy has contributed to the provision and utilization of such social services, in a wider range of ways than is sometimes recognized. These conclusions are based on case studies of Argentina, Brazil, Chile, Costa Rica, Indonesia, South Korea, Taiwan, and Thailand, as well as on cross-national comparisons involving these cases and others.    James W. McGuire is professor in the Department of Government at Wesleyan University. He specializes in comparative politics with a regional focus on Latin America and East Asia and a topical focus on democracy and public health. He is the author of Peronism without Perón: Unions, Parties, and Democracy in Argentina and is a recipient of Wesleyan's Binswanger Prize for Excellence in Teaching"--Provided by publisher.	{"authors": ["/authors/OL541742A"], "subjects": ["Infants", "Economic policy", "Social policy", "Mortality", "Democracy", "Public health, asia", "Public health, latin america", "East asia, social conditions", "Latin america, social conditions", "Infants, mortality", "Asia, economic policy", "Latin america, economic policy"], "covers": [12650879]}
/works/OL15027487W	Can globalization promote human rights?	"An examination of globalization's effects on human rights, world poverty, and inequality. Describes international human rights law and the international social movement for reform of globalization"--Provided by publisher.	{"authors": ["/authors/OL658852A"], "subjects": ["Globalization", "Moral and ethical aspects", "Moral and ethical aspects of Globalization", "Human rights and globalization", "Human Rights", "Commerce", "Political Freedom & Security", "Civil Rights", "International Commerce", "POLITICAL SCIENCE", "Business & Economics", "Political Freedom & Security / Human Rights", "Human rights"], "covers": [9836726]}
/works/OL15035913W	Microsoft Visual C# .NET 2003 kick start	Microsoft Visual C# .NET 2003 Kick Start is a rapid-progression tutorial that presents the C# language to working programmers who are already familiar with another programming language or tool. This book speeds through basic concepts and focuses on practical examples showing the advantages of C# .NET 2003 in ASP programming, application design and creation, and .NET Web Services development. While Microsoft Visual C# .NET 2003 Kick Start assumes no knowledge of C# or the .NET Framework, it skips the handholding and basic programming instruction associated with entry-level tutorials. Full of code examples, tips, and profession insights, this book is about maximum payoff with minimum effort for the working programmer who wants to use Visual C# .NET 2003 now.	{"authors": ["/authors/OL29435A"], "subjects": ["C# (Computer program language)", "Microsoft Visual C# .NET", "Computer Technology", "Nonfiction", "C sharp (computer program language)"], "covers": [410942]}
/works/OL15036413W	Italy	An introduction to the land, history, people, and culture of the southern European country that at one time ruled all of the western world.	{"authors": ["/authors/OL19824A"], "subjects": ["Juvenile literature", "JUVENILE NONFICTION / History / Europe", "JUVENILE NONFICTION / People & Places / Europe"], "covers": [4227562]}
/works/OL15036459W	Rome	Discusses the history, culture, daily life, food, people, sports, and points of interest of the city that was once the capital of the mighty Roman Empire.	{"authors": ["/authors/OL19824A"], "subjects": ["Juvenile literature"], "covers": [3862445]}
/works/OL15038994W	In the middle colonies	Discusses the history, social life, and customs of the various immigrant groups who settled in the middle colonies during the seventeenth and eighteenth centuries.	{"authors": ["/authors/OL19432A"], "subjects": ["Social life and customs", "Frontier and pioneer life", "17th century", "18th century", "Pioneers", "Juvenile literature", "History"], "covers": [3731743]}
/works/OL15041349W	Manatees	"Provides comprehensive information on the anatomy, special skills, habitats, and diet of manatees"--Provided by publisher.	{"authors": ["/authors/OL32872A"], "subjects": ["Manatees", "Juvenile literature", "Marine animals", "Marine animals, juvenile literature"], "covers": [11675976]}
/works/OL15041970W	Collies	Describes the physical characteristics and habits of these gentle herding dogs and the care they require as a pet.	{"authors": ["/authors/OL25691A"], "subjects": ["Collie", "Juvenile literature", "Dogs", "Dogs, juvenile literature"], "covers": [1892583]}
/works/OL15042171W	Spectacular sports records	Presents world records in the field of sports, including the fastest sport, the longest bike race, and the batter with the most homeruns.	{"authors": ["/authors/OL25691A"], "subjects": ["Juvenile literature", "Sports records", "World records"], "covers": [8549710]}
/works/OL15043878W	At the farm	From sunrise to bedtime, four farm animals each enjoy a beautiful day in their own special way. Includes CD with read-along narration and original music.	{"authors": ["/authors/OL30168A"], "subjects": ["Fiction", "Domestic animals", "Farm life", "Juvenile fiction"]}
/works/OL15045074W	Aaron Burr and the young nation	Discusses the life of Aaron Burr and his duel with Alexander Hamilton.	{"authors": ["/authors/OL22868A"], "subjects": ["Juvenile literature", "Biography", "Vice-Presidents", "Burr-Hamilton Duel, Weehawken, N.J., 1804", "Soldiers", "Burr Conspiracy, 1805-1807", "History", "Burr-Hamilton Duel (Weehawken, New Jersey : 1804) fast (OCoLC)fst01404475", "American Revolution (1775-1783) fast (OCoLC)fst01351668", "Burr Conspiracy (1805-1807) fast (OCoLC)fst00841951", "Dueling"], "covers": [4339748]}
/works/OL15045166W	The complete credit repair kit	Learn how to keep your creditors from harassing you, reduce your monthly payments and lower your debt. Find out how to get a copy of your credit report, understand what it really says and make it read more favorably for you. Stop worrying about identity theft by teaching yourself what to do to prevent it and how to react if it happens to you.This easy-to-use guide explains how to clean up your credit report, lessen your debt and cope with your financial woes. It teach you how to get back on track.-Consolidate Student Loans: Find hidden cost-savers through loan consolidations and other budgeting tips to help fit your needs.-Lessen Your Debt: Follow proven techniques to negotiate with creditors and dispute billing errors.-Creditor Tactics: Stop harassing phone calls and nasty letters from your creditors. You have rights that they cannot ignore.-Identity Theft: Learn how to prevent it from happening to you and what to do to immediately stop any damage it does.-Improve Your Credit Score: Discover the secrets of raising your credit score and taking control of your financial future.-Build Good Credit: Get on the road to financial freedom by changing behaviors and managing your resources more effectively.There is no magic wand, but you can fix your credit problems. The Complete Credit Repair Kit shows you how to do it quickly, correctly and stress free.	{"authors": ["/authors/OL27265A"], "subjects": ["Credit ratings", "Finance", "Business", "Law and legislation", "Consumer credit", "Nonfiction", "Popular works", "BUSINESS & ECONOMICS", "Consumer credit, law and legislation", "Banks and banking, cooperative", "Credit"], "covers": [6400029]}
/works/OL15045443W	Crossing stones	In their own voices, four young people, Muriel, Frank, Emma, and Ollie, tell of their experiences during the first World War, as the boys enlist and are sent overseas, Emma finishes school, and Muriel fights for peace and women's suffrage.	{"authors": ["/authors/OL19930A"], "subjects": ["Michigan in fiction", "World War, 1914-1918", "Friendship in fiction", "Suffrage", "War in fiction", "Women in fiction", "Family life", "Fiction", "Family life in fiction", "Soldiers in fiction", "War", "Soldiers", "Women", "Friendship", "World War, 1914-1918 in fiction", "Novels in verse", "History", "Reading Level-Grade 7", "Reading Level-Grade 9", "Reading Level-Grade 8", "Reading Level-Grade 11", "Reading Level-Grade 10", "Reading Level-Grade 12", "Children's fiction", "World war, 1914-1918, fiction", "War, fiction", "Soldiers, fiction", "Friendship, fiction", "Family life, fiction", "Michigan, fiction", "Women, fiction", "Stories in rhyme"], "covers": [6297337]}
/works/OL15046860W	Double team	It's basketball season and all of the Backyard Sports kids love playing games after school. But it's not all fun and games—a lot of the kids, like Pablo, love basketball and take it pretty seriously. Unfortunately, Ernie isn't one of them. He's too busy showing off funny moves and telling jokes on the court! Can Pablo convince Ernie to stop goofing off and focus on the game before Ernie's horseplay sends them on a major losing streak?	{"authors": ["/authors/OL34620A"], "subjects": ["Fiction", "Self-confidence", "Basketball", "Teamwork (Sports)", "Juvenile Fiction"], "covers": [6393543]}
/works/OL15049173W	Rosie O'Donnell	Discusses the childhood, young adulthood, career, and parenthood of an entertainer known as "the Queen of Nice."	{"authors": ["/authors/OL29088A"], "subjects": ["Biography", "Juvenile literature", "Comedians", "Entertainers", "Motion picture actors and actresses", "Television personalities", "Women", "Women, biography", "O'donnell, rosie, 1962-"], "covers": [2655147]}
/works/OL15056053W	Song Lee and the Leech Man	Harry plots revenge against Sidney, the class tattletale, when Miss Mackle's second graders go on a field trip to the pond.	{"authors": ["/authors/OL22853A"], "subjects": ["Korean-Americans", "Juvenile Fiction", "School field trips", "Schools in fiction", "Fiction", "Pond animals in fiction", "Pond animals", "School field trips in fiction", "Korean-Americans in fiction", "Schools", "Korean Americans", "Juvenile fiction", "Children's fiction", "Schools, fiction", "Animals, fiction"], "covers": [1333537]}
/works/OL15056287W	Oracle essentials	Covers system architecture, data structures, installation, management, security, networking, backup, recovery, and troubleshooting.	{"authors": ["/authors/OL27732A"], "subjects": ["Oracle (Computer file)", "Relational databases", "Bases de donn\u00e9es relationnelles", "Oracle (syst\u00e8me informatique)", "Database management", "Oracle (Logiciel)", "Oracle (Computer software)", "Oracle (computer system)"], "covers": [1312582]}
/works/OL15056685W	Katie & Kit at the beach	Katie and Kit enjoy a day at the beach until it starts to rain. On board pages.	{"authors": ["/authors/OL2627552A"], "subjects": ["Juvenile fiction", "Cats", "Seashore", "Fiction", "Children, fiction", "Children's fiction"], "covers": [7955763]}
/works/OL15058187W	Presidential Mysteries	During the excitement of her school's mock election, as she is serving as campaign manager for her friends Sunny and Quentin, Molly tries to discover who is framing her for horrible practical jokes connected to the campaign.	{"authors": ["/authors/OL32072A"], "subjects": ["Fiction", "Christian life", "Practical Politics", "Schools", "Mystery and detective stories", "Detective and mystery stories", "Juvenile fiction"], "covers": [3733816]}
/works/OL15067282W	They came from Planet Q	Fifth-grader and Monster Squadder Lindsey's photography skills come in handy when an unidentified flying object appears in Riddle, and metal objects begin to disappear.	{"authors": ["/authors/OL1386090A"], "subjects": ["Fiction", "Monsters", "Photography", "Robots", "Horror films", "Children's fiction", "Monsters, fiction", "Photography, fiction", "Robots, fiction", "Motion pictures, fiction", "Horror stories"], "covers": [12677068]}
/works/OL15068523W	Police	"Describes animals, such as dogs and horses, which work with police in such areas as search-and-rescue, tracking criminals, and sniffing out explosives"--Provided by publisher.	{"authors": ["/authors/OL1430466A"], "subjects": ["Vocational guidance", "Police horses", "Animals in police work", "Police dogs", "Juvenile literature", "Working animals", "Dogs, juvenile literature", "Horses", "Horses, juvenile literature", "Vocational guidance, juvenile literature", "Domestic animals", "Domestic animals, juvenile literature"], "covers": [10311132]}
/works/OL15070021W	The goat	Describes, in simple text and illustrations, how goats are born and raised on a farm.	{"authors": ["/authors/OL30877A"], "subjects": ["Juvenile literature", "Goats"]}
/works/OL15070655W	The African-American struggle for legal equality in American history	Traces the African American struggle, from slavery to the present, to overcome racism and racist laws thereby becoming constitutionally and legally equal to other American citizens.	{"authors": ["/authors/OL32006A"], "subjects": ["Race relations", "Juvenile literature", "Civil rights", "Equality before the law", "Slavery", "Racism", "African Americans", "Legal status, laws", "History", "African americans, civil rights", "African americans, legal status, laws, etc.", "Slavery, united states, juvenile literature", "United states, race relations"], "covers": [1445616]}
/works/OL15071754W	Primates in the zoo	Describes the various species of primates and their care in the zoo, discussing their social behavior, communication, diet, and breeding in captivity.	{"authors": ["/authors/OL24513A"], "subjects": ["Juvenile literature", "Primates", "Zoo animals", "Handling"], "covers": [3975491]}
/works/OL15072181W	Egyptian mythology	Every culture has stories or myths explaining how the world began or why certain events happen.  In Egyptian Mythology, Don Nardo discusses various myths, including "The Creation of the Gods and Humans," and "The Near Destruction of Humanity."  Nardo also introduces us to the story within a story in “The Shipwrecked Sailor.”  Each chapter is followed by a Question and Answer section which covers characters, themes, and symbols.  An Expert Commentary section enhances the myths with opinions by noted scholars.  Striking original illustrations accompany the text.	{"authors": ["/authors/OL19822A"], "subjects": ["Egyptian Mythology", "Fiction", "Mythology", "Juvenile literature", "Mythology, egyptian"], "covers": [7167566]}
/works/OL15072285W	Life in ancient Athens	Discusses life in ancient Athens, including the growth of the city-state and its government, religious beliefs, festivals, customs, athletic games and sports, the visual arts, and the involvement of Athens in war on land and sea.	{"authors": ["/authors/OL19822A"], "subjects": ["Social life and customs", "Civilization", "Juvenile literature", "Greeks"], "covers": [3696573]}
/works/OL15072345W	Ozone	Discusses the nature and necessity of ozone in relation to the global environment and air pollution, and examines the greenhouse effect and ways to prevent it. Also the effects ozone depletion has on humans and other life forms on earth.	{"authors": ["/authors/OL19822A"], "subjects": ["Ozone layer", "Environmental aspects of Atmospheric ozone", "Atmospheric ozone", "Air", "Atmospheric Greenhouse effect", "Ozone", "Juvenile literature", "Pollution", "Air pollution", "Environmental aspects", "Greenhouse effect"], "covers": [8548367]}
/works/OL15073199W	Nocturnes for the King of Naples	|**From Amazon.com:**

A hauntingly beautiful evocation of lost love, *Nocturnes for the King of Naples* has all the startling, almost embarrassing, intimacy of a stranger's love letters. The intense emotional situation envelops the readers from the first page; like all images in a dream, White's characters are the most real people we know, thought they remain phantoms. Each chapter, each nocturne, is set in a different emotional key, but all are interconnected through such subtle modulations that the final effect is devastating.|	{"authors": ["/authors/OL2628590A", "/authors/OL32847A"], "subjects": ["Fiction", "Fiction in English", "Gay men", "Gay authors", "Gay", "Fiction / Gay", "Fiction - General", "Fiction", "Fiction, gay", "Fiction, lgbtq+, gay", "Fiction, general"], "covers": [6702989]}
/works/OL15073768W	George Lucas	Examines the personal life, career, and success of the creator of the "Star Wars" and "Indiana Jones" movies, whose technological innovations have had a major impact on the film industry.	{"authors": ["/authors/OL26586A"], "subjects": ["Juvenile literature", "Motion picture producers and directors", "Biography", "Producers and directors"], "covers": [4826168]}
/works/OL15077944W	Geeks and Geezers	|"Our youngest leaders matured in the glow of computer screens; our oldest in the shadow of the Depression and World War II. In a groundbreaking study of these two disparate groups - affectionately labeled "geeks" and "geezers" - leadership experts Warren G. Bennis and Robert J. Thomas set out to find how era and values shape those who lead. What they discovered was something even more profound: the powerful process through which leaders of any era emerge.".

"Geeks and Geezers will forever change how we view leadership, but also how we reflect on our own formative experiences. Illustrated by compelling interviews with extraordinary individuals under thirty-five and over seventy years of age, the authors present a new model that predicts who is likely to become and remain a leader - and explains why others fail to rise to the challenge.

At its heart are what the authors call "crucibles" - utterly transformational experiences from which one can emerge either hopelessly broken or powerfully emboldened to learn and to lead."--BOOK JACKET.|	{"authors": ["/authors/OL225457A"], "subjects": ["Leadership", "Executive ability", "Biography", "Executives", "Leaders", "Chefs d'entreprise", "Biographies", "Famous Persons", "Aptitude pour la direction", "Achievement", "Social Environment"], "covers": [834777]}
/works/OL15079260W	Better weight training for boys	Gives instructions, in text and photographs, on the correct techniques of training with weights.	{"authors": ["/authors/OL21493A"], "subjects": ["Weight training for boys", "Juvenile literature", "Weight training"], "covers": [9427953]}
/works/OL15079291W	The Day We Walked On the Moon	Traces the technological developments which have made it possible to explore outer space and walk on the moon. Also discusses the training of astronauts and the future of space exploration.	{"authors": ["/authors/OL21493A"], "subtitle": "A Photo History of Space Exploration", "subjects": ["Exploration", "Juvenile literature", "Outer space", "Exploration of outer space", "Space flight to the moon", "Space flight to the moon, juvenile literature", "Moon, exploration", "Moon, juvenile literature"], "covers": [6694613]}
/works/OL15085372W	Nuno Álvares Pereira	|This book describes the life of Nuno Álvares Pereira, a Portuguese general of great success who had a decisive role in the 1383-1385 Crisis that assured Portugal's independence from Castile. He later became a mystic, was beatified in 1918 and was canonised in 2009. 
Nuno Álvares Pereira was the perfect Christian warrior sworn to uphold the values of faith, loyalty, courage, and honour.|	{"authors": ["/authors/OL551396A"], "subjects": ["History", "biography", "nobility", "war", "warrior", "soldier", "Carmelites", "Christian saints", "saint", "Portugal", "Nobility", "Biography"], "covers": [7264219]}
